0 35.000000 42.000000 59.000000 59.000000 119.000000 72.883000 19.949770
1 75.000000 75.000000 101.000000 101.000000 118.000000 95.290000 16.880637
2 31.000000 39.000000 57.000000 57.000000 117.000000 69.642000 19.627680
3 70.000000 70.000000 96.000000 97.000000 115.000000 90.850000 17.045865
4 25.000000 35.000000 52.000000 52.000000 107.000000 63.735000 18.304174
5 67.000000 67.000000 91.000000 93.000000 111.000000 85.981000 16.273987
6 38.000000 43.000000 59.000000 59.000000 118.000000 72.100000 19.413861
7 77.000000 78.000000 103.000000 103.000000 119.000000 97.534000 16.348237
8 20.000000 25.000000 46.000000 46.000000 86.000000 52.173000 14.751240
9 56.000000 60.000000 64.000000 66.000000 100.000000 72.045000 14.023729
10 33.000000 36.500000 53.000000 53.000000 108.000000 65.243000 17.926515
11 73.000000 73.000000 96.000000 97.000000 114.000000 90.517000 15.540132
12 29.000000 34.000000 50.000000 50.000000 103.000000 61.909000 17.564929
13 69.000000 69.000000 93.000000 93.000000 111.000000 86.604000 15.564934
14 26.000000 32.000000 48.000000 48.000000 95.000000 58.706000 16.713873
15 65.000000 65.000000 83.000000 88.000000 107.000000 81.887000 15.407992
16 34.000000 38.000000 53.000000 54.000000 105.000000 63.830000 17.220485
17 75.000000 75.000000 98.000000 99.000000 117.000000 93.220000 15.014313
18 20.000000 21.000000 40.000000 40.000000 80.000000 46.581000 13.948600
19 60.000000 61.000000 67.000000 70.000000 102.000000 74.637000 14.173399
20 25.000000 29.000000 45.000000 45.000000 86.000000 52.077000 13.935891
21 64.000000 64.500000 74.000000 77.000000 112.000000 80.438000 13.522506
22 23.000000 27.000000 42.000000 42.000000 84.000000 48.894000 13.636523
23 63.000000 63.000000 72.000000 75.500000 108.000000 78.162000 13.860439
24 22.000000 25.000000 43.000000 43.000000 83.000000 49.756000 14.038891
25 63.000000 63.000000 76.000000 78.000000 106.000000 78.413000 14.713206
26 26.000000 30.000000 46.000000 46.000000 88.000000 51.697000 13.572295
27 66.000000 66.000000 78.000000 80.000000 116.000000 83.883000 13.506862
28 21.000000 31.000000 47.000000 47.000000 91.000000 56.409000 15.866875
29 60.000000 63.000000 87.000000 89.000000 111.000000 83.945000 18.023096
30 34.000000 40.000000 57.000000 57.000000 116.000000 69.563000 18.954367
31 74.000000 74.000000 99.000000 100.000000 116.000000 93.418000 16.571520
32 30.000000 37.500000 54.000000 54.000000 112.000000 66.568000 18.611861
33 70.000000 70.000000 95.000000 96.000000 114.000000 89.533000 16.673899
34 27.000000 33.000000 49.000000 49.000000 100.000000 60.680000 17.469161
35 66.000000 66.000000 90.000000 91.000000 109.000000 84.185000 15.862055
36 37.000000 41.000000 57.000000 58.000000 114.000000 68.732000 18.441751
37 77.000000 78.000000 102.000000 102.000000 119.000000 96.248000 15.792799
38 21.000000 22.500000 41.000000 41.000000 81.000000 47.980000 14.142404
39 59.000000 61.000000 66.000000 69.000000 103.000000 73.603000 14.032369
40 19.000000 19.000000 19.000000 19.000000 46.000000 20.523000 3.440272
41 54.000000 57.000000 90.000000 93.000000 102.000000 84.401000 15.606864
42 13.000000 16.000000 17.000000 17.000000 42.000000 18.258000 3.018847
43 52.000000 55.000000 88.000000 90.000000 101.000000 82.174000 15.577667
44 13.000000 14.000000 14.000000 14.000000 35.000000 15.085000 2.467342
45 53.000000 54.000000 85.000000 90.000000 98.000000 79.935000 16.041907
46 18.000000 18.000000 18.000000 18.000000 44.000000 19.477000 3.327081
47 59.000000 59.000000 92.000000 98.000000 103.000000 86.091000 15.833089
48 5.000000 7.000000 7.000000 7.000000 11.000000 7.208000 0.725766
49 30.000000 46.000000 66.000000 69.000000 87.000000 68.079000 16.763793
50 10.000000 10.000000 11.000000 11.000000 29.000000 11.719000 1.916778
51 50.000000 50.000000 80.000000 83.500000 94.000000 75.591000 16.221212
52 8.000000 9.000000 9.000000 9.000000 25.000000 9.754000 1.670175
53 47.000000 49.000000 78.000000 82.000000 93.000000 73.999000 16.177299
54 8.000000 8.000000 8.000000 8.000000 22.000000 8.644000 1.468763
55 48.000000 48.000000 75.000000 80.000000 92.000000 72.836000 16.328475
56 10.000000 10.000000 10.000000 10.000000 26.000000 11.019000 1.861891
57 51.000000 52.000000 82.000000 86.000000 97.000000 77.764000 17.046944
58 3.000000 5.000000 5.000000 5.000000 8.000000 5.045000 0.291505
59 21.000000 43.000000 64.000000 64.000000 84.000000 64.576000 17.381721
60 2.000000 2.000000 4.000000 4.000000 4.000000 3.740000 0.537029
61 12.000000 29.000000 60.000000 61.000000 87.000000 59.900000 19.358771
62 2.000000 2.000000 2.000000 2.000000 6.000000 2.056000 0.277244
63 14.000000 31.000000 61.000000 61.000000 82.000000 60.378000 18.251277
64 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.000000
65 15.000000 33.500000 63.000000 63.000000 83.000000 62.257000 18.366299
66 3.000000 3.000000 3.000000 3.000000 7.000000 3.227000 0.476939
67 13.000000 30.000000 62.000000 63.000000 96.000000 62.098000 20.268606
68 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
69 33.000000 47.000000 68.000000 73.000000 91.000000 69.251000 16.274889
70 15.000000 15.000000 16.000000 16.000000 39.000000 17.090000 2.830883
71 55.000000 55.000000 87.000000 92.000000 99.000000 81.663000 16.027833
72 10.000000 13.000000 13.000000 13.000000 34.000000 14.040000 2.433187
73 49.000000 53.000000 84.000000 89.000000 97.000000 78.781000 15.849954
74 11.000000 12.000000 12.000000 12.000000 32.000000 12.889000 2.035357
75 50.000000 51.000000 83.000000 87.000000 96.000000 77.410000 16.028908
76 15.000000 15.000000 15.000000 15.000000 38.000000 16.390000 2.661184
77 57.000000 58.000000 89.000000 95.000000 101.000000 83.718000 16.266791
78 4.000000 6.000000 6.000000 6.000000 10.000000 6.109000 0.478664
79 24.000000 45.000000 65.000000 67.000000 85.000000 66.498000 16.998294
80 35.000000 35.000000 37.000000 38.000000 56.000000 38.668000 4.607361
81 74.000000 75.000000 115.000000 115.000000 116.000000 109.286000 11.443173
82 30.000000 31.000000 34.000000 35.000000 51.000000 34.769000 4.286682
83 71.000000 71.000000 111.000000 111.000000 111.000000 101.897000 14.465904
84 25.000000 27.000000 31.000000 31.000000 47.000000 30.826000 3.995463
85 65.000000 67.000000 106.000000 106.000000 107.000000 95.320000 15.452883
86 38.000000 39.000000 39.000000 39.000000 59.000000 40.911000 5.095202
87 79.000000 86.000000 119.000000 119.000000 119.000000 115.773000 8.669226
88 9.000000 11.000000 23.000000 23.000000 43.000000 21.240000 5.634217
89 19.000000 45.500000 79.500000 83.000000 103.000000 77.299000 22.435142
90 31.000000 31.000000 33.000000 33.000000 53.000000 34.046000 4.630106
91 72.000000 73.000000 113.000000 113.000000 113.000000 106.686000 12.304447
92 29.000000 29.000000 29.000000 29.000000 51.000000 30.210000 4.137378
93 69.000000 69.000000 109.000000 109.000000 109.000000 99.169000 15.020068
94 24.000000 25.000000 26.000000 26.000000 46.000000 26.881000 3.615638
95 56.000000 65.000000 105.000000 105.000000 106.000000 92.727000 16.681021
96 32.000000 33.000000 35.000000 35.000000 59.000000 36.497000 5.502181
97 77.000000 84.000000 117.000000 117.000000 118.000000 113.229000 9.407474
98 6.000000 8.000000 21.000000 21.000000 43.000000 19.124000 5.971317
99 16.000000 38.000000 74.500000 80.000000 101.000000 73.282000 23.106589
100 21.000000 24.000000 27.000000 27.000000 52.000000 29.397000 5.802878
101 72.000000 72.000000 112.000000 112.000000 113.000000 105.168000 12.904409
102 18.000000 20.000000 25.000000 25.000000 48.000000 26.236000 4.793152
103 59.000000 68.000000 108.000000 108.000000 108.000000 97.345000 15.783218
104 13.000000 16.000000 24.000000 24.000000 47.000000 24.205000 4.317751
105 52.000000 59.000000 104.000000 104.000000 104.000000 90.677000 17.585866
106 22.000000 25.000000 30.000000 31.000000 58.000000 31.924000 6.789715
107 76.000000 83.000000 116.000000 116.000000 119.000000 111.690000 10.236401
108 5.000000 5.000000 20.000000 20.000000 40.000000 17.232000 6.513384
109 17.000000 40.000000 76.000000 82.000000 102.000000 75.152000 23.165468
110 34.000000 34.000000 36.000000 36.000000 54.000000 37.090000 4.531435
111 74.000000 74.000000 114.000000 114.000000 115.000000 108.530000 11.819268
112 29.000000 30.000000 33.000000 33.000000 50.000000 33.432000 4.255511
113 70.000000 70.000000 110.000000 110.000000 111.000000 100.706000 14.632893
114 24.000000 26.000000 29.000000 29.000000 46.000000 29.297000 3.815074
115 63.000000 66.000000 106.000000 106.000000 107.000000 94.879000 16.009883
116 36.000000 37.000000 38.000000 38.000000 58.000000 39.411000 5.104907
117 76.000000 85.000000 118.000000 118.000000 118.000000 114.547000 8.874221
118 7.000000 9.000000 22.000000 22.000000 42.000000 20.018000 5.701024
119 18.000000 41.000000 77.000000 81.000000 101.000000 75.000000 22.386603
