0 0.000000 0.000000 0.000000 0.000000 1.000000 0.037500 0.189984
1 0.000000 0.000000 1.000000 1.000000 2.000000 0.977500 0.228021
2 2.000000 2.000000 2.000000 2.000000 4.000000 2.202500 0.521051
3 1.000000 1.000000 4.000000 4.000000 4.000000 3.650000 0.715891
4 2.000000 2.000000 3.000000 3.000000 4.000000 3.132500 0.430051
