4 3 7 9 8 0 2 15 6 5 11 13 1 14 10 12 16 0.191870849236 0.0861308015352 0.0845031715099 0.387712917191 0.249782260528
3 4 15 11 14 6 9 0 13 10 7 8 5 2 16 12 1 0.212305577462 0.244655362726 0.0163628517853 0.370061949012 0.156614259014
7 8 2 5 0 9 3 4 1 6 15 14 13 16 11 12 10 0.00280115917407 0.0942687969825 0.500985408131 0.201234402644 0.200710233068
8 7 2 5 0 4 3 6 15 9 14 13 1 11 10 12 16 0.0910307056626 0.0781872408732 0.471647402754 0.231913008305 0.127221642405
8 14 11 6 7 5 0 2 4 10 3 15 13 9 12 16 1 0.380684149017 0.177882212802 0.316294286544 0.10452199245 0.020617359187
11 14 6 4 3 15 8 10 0 13 5 9 2 12 7 16 1 0.499487817034 0.175445578223 0.0285175823662 0.276470638641 0.0200783837353
4 3 8 2 7 15 13 11 5 6 0 9 14 1 10 12 16 0.26081467433 0.0204191234699 0.222667696602 0.435843945208 0.060254560389
14 15 11 10 3 4 16 0 7 6 12 9 13 8 5 1 2 0.0293311187298 0.618904772455 0.098898969139 0.131662155958 0.121202983717
6 11 8 0 14 9 5 4 2 3 15 10 13 7 1 12 16 0.517346771353 0.0713977348853 0.0105238771724 0.208552110408 0.192179506181
8 0 6 9 7 5 2 1 11 3 4 14 15 10 13 12 16 0.209989274433 0.127642584906 0.0724739219156 0.171260268774 0.418633949972
11 6 14 0 8 15 4 3 9 10 5 7 13 2 12 1 16 0.330591091055 0.277846351017 0.0238277256729 0.179942840947 0.187791991309
0 9 8 7 6 2 5 1 3 4 11 15 14 13 10 12 16 0.153352456554 0.0585325004225 0.0514463333254 0.1723974341 0.564271275598
8 7 2 0 6 5 9 1 14 11 4 3 13 15 10 12 16 0.278665214724 0.0291670786695 0.302284573299 0.0959403390867 0.29394279422
4 3 15 13 11 2 7 9 14 6 8 10 0 5 12 16 1 0.209039607438 0.0928667021844 0.0888609726924 0.577101126481 0.0321315912046
6 8 0 11 14 5 9 2 7 10 1 4 15 3 13 12 16 0.48843352948 0.146115669532 0.0377373918812 0.0582685156907 0.269444893416
6 11 14 8 0 9 5 10 15 4 2 3 7 12 13 1 16 0.500684524871 0.244007640875 0.00207482104188 0.035120377618 0.218112635594
8 6 0 7 2 5 9 11 14 1 4 10 3 13 15 12 16 0.392657250914 0.0296462842528 0.274940439358 0.057245457346 0.245510568129
3 4 15 7 11 8 14 9 13 0 6 5 2 10 1 16 12 0.159972313431 0.210584932455 0.119979061957 0.370936455269 0.138527236889
8 7 0 9 6 5 2 1 14 11 10 15 3 4 12 16 13 0.0818412462924 0.165029949978 0.181110514863 0.0192269076917 0.552791381174
6 11 8 0 4 14 3 9 2 5 15 13 7 10 1 12 16 0.449289848047 0.0801456239907 0.0303766156214 0.268152327239 0.172035585101
8 6 0 7 5 14 2 11 9 10 1 15 4 3 12 13 16 0.323738847886 0.172562055732 0.275282692964 0.0106955976469 0.217720805771
0 9 6 8 7 5 2 1 3 4 11 15 14 13 10 12 16 0.194493542589 0.107493660759 0.0445642442229 0.222113271488 0.43133528094
14 11 15 8 3 10 4 7 6 16 5 0 13 12 9 2 1 0.159490908674 0.422370502222 0.254252168199 0.155763447343 0.00812297356167
7 8 2 0 9 5 1 6 3 4 15 13 14 11 12 16 10 0.027218306411 0.0368927509789 0.22829276294 0.253093627161 0.454502552509
7 15 3 4 8 14 11 10 5 0 13 16 6 9 2 12 1 0.0554752125335 0.344114053066 0.264339825886 0.247064560703 0.0890063478112
7 8 3 4 2 9 0 15 5 6 1 13 11 14 10 16 12 0.0960830885054 0.123556634139 0.182999010539 0.35028388892 0.247077377897
15 11 14 3 4 10 0 6 9 7 16 13 8 5 12 1 2 0.100797894776 0.441322746792 0.0501206308531 0.225348709943 0.182410017636
4 3 7 8 2 15 9 0 6 5 13 11 1 14 10 12 16 0.206228405126 0.0528835562833 0.153314907358 0.408153844529 0.179419286704
9 0 7 2 6 8 1 5 3 4 15 13 11 14 10 12 16 0.139449667223 0.0173332433713 0.011204770808 0.368114925617 0.46389739298
4 3 15 6 9 7 8 11 0 2 13 5 14 1 10 12 16 0.22740413628 0.117334329992 0.0800158157437 0.398871363677 0.176374354307
8 7 2 0 5 9 6 1 14 3 4 11 15 13 12 10 16 0.0490719138578 0.0729582047718 0.398497029754 0.0361588609458 0.443313990671
8 7 2 5 0 6 9 14 11 1 4 3 13 10 15 12 16 0.280653578249 0.030885293537 0.400925766754 0.070913006179 0.216622355281
8 7 5 0 2 6 9 14 1 11 10 15 3 4 16 12 13 0.0713517711993 0.211671279824 0.419797223529 0.0283723666682 0.26880735878
7 8 0 5 9 2 6 1 15 3 14 4 11 10 16 13 12 0.00449332564075 0.260370859728 0.314499757246 0.135626487622 0.285009569764
8 7 0 5 9 6 2 1 14 11 15 10 3 16 4 12 13 0.00686590839129 0.201062772346 0.27804101025 0.0218511722924 0.49217913672
8 7 0 9 6 5 1 2 14 11 3 15 10 12 4 16 13 0.0554440355101 0.0992213353421 0.15652715944 0.0198513924995 0.668956077209
7 8 9 0 2 5 1 6 3 4 15 13 11 14 10 16 12 0.0189991388612 0.152973441185 0.161433010105 0.277522759424 0.389071650425
8 7 5 2 14 0 11 6 4 3 15 10 13 9 16 12 1 0.169226114615 0.20142820338 0.446310783076 0.12069148801 0.0623434109187
15 11 3 14 4 10 9 0 6 7 16 5 13 12 8 1 2 0.0258497290281 0.492147117194 0.0162900839898 0.216979238178 0.24873383161
11 6 8 14 4 0 3 5 2 15 9 10 7 13 12 1 16 0.459289668472 0.117050616727 0.115552238032 0.221451873804 0.0866556029659
7 8 2 5 3 4 0 9 15 1 6 13 14 11 16 12 10 0.0278039862484 0.0453329374662 0.427846728407 0.31828660323 0.180729744649
14 11 10 15 16 3 4 12 6 13 0 9 5 8 7 1 2 0.0874310401311 0.861219423115 0.0159534479911 0.0162241007477 0.0191719880152
4 3 15 11 14 13 10 6 9 0 7 16 5 12 8 2 1 0.203388124377 0.265004996321 0.0213008061143 0.41992950899 0.0903765641976
4 3 15 13 2 9 11 7 6 0 8 5 14 1 10 12 16 0.230176917284 0.0239346055111 0.0539060035066 0.602611625619 0.089370848079
8 7 2 5 0 6 9 1 14 3 4 11 15 13 10 12 16 0.0813052989315 0.0911810050133 0.531638493488 0.0669046688545 0.228970533713
7 8 2 4 3 5 15 13 0 14 11 6 9 1 16 10 12 0.0864839789915 0.0850329656484 0.468268261127 0.338231750811 0.0219830434217
11 14 15 6 3 4 0 9 10 8 5 7 13 16 12 1 2 0.218487631517 0.33047841439 0.0302125924405 0.219229401352 0.2015919603
8 7 0 9 5 6 2 1 3 4 15 14 11 10 13 12 16 0.0997352175548 0.174578567869 0.189818817857 0.153866107925 0.382001288794
4 11 3 6 14 15 8 13 2 0 5 10 9 7 12 16 1 0.464243978263 0.0633714059379 0.105473887523 0.366859349468 5.13788080501e-05
4 11 3 6 8 2 15 14 0 13 5 9 7 10 12 1 16 0.425805669201 0.0423353496447 0.096664528519 0.35275724074 0.0824372118956
4 3 8 15 7 11 2 13 14 6 5 0 9 10 12 1 16 0.267839348342 0.0956076737393 0.209098857977 0.385415864047 0.0420382558955
8 7 2 5 0 6 4 3 9 1 14 13 15 11 12 16 10 0.109983508247 0.0121264306958 0.601054301458 0.170483373267 0.106352386332
8 6 11 2 5 0 14 7 9 4 10 3 15 13 1 12 16 0.464493643643 0.0704520499283 0.28131314942 0.0794944820064 0.104246675003
7 3 8 15 4 0 11 9 6 14 5 10 2 13 1 16 12 0.128148982124 0.268954833077 0.129469596455 0.254845490848 0.218581097496
9 7 0 8 1 2 6 5 3 4 15 13 11 12 14 16 10 0.0379374145431 0.0118401772562 0.0606382686603 0.28120385317 0.608380286371
8 7 0 5 6 9 2 1 14 11 10 15 3 4 16 12 13 0.0538531628051 0.242566971582 0.285548968844 0.0271710862056 0.390859810564
11 14 15 4 3 10 6 0 13 8 9 5 16 12 7 2 1 0.268877103989 0.360401876867 0.0586769089978 0.239877327217 0.0721667829292
7 8 2 0 9 5 3 4 6 1 15 13 11 14 10 16 12 0.0698386052804 0.0825848370625 0.230478662562 0.324051798163 0.293046096932
9 7 0 8 1 6 2 5 3 4 15 13 11 14 10 16 12 0.0381519842314 0.129604378002 0.0493905829083 0.301314780439 0.481538274419
8 6 2 11 14 7 5 0 4 3 15 13 9 10 12 1 16 0.454004121946 0.0320459329694 0.28863768924 0.194026640569 0.0312856152756
7 8 0 9 3 5 4 15 2 6 1 14 11 13 10 16 12 0.0291566714032 0.2243720833 0.18305651458 0.26017193618 0.303242794536
8 7 0 9 5 6 2 1 14 11 15 3 10 4 16 12 13 0.0305914927179 0.182608381206 0.246783174155 0.0490497345912 0.49096721733
11 14 15 10 3 4 16 6 0 13 12 9 7 8 5 1 2 0.120461645863 0.526414398014 0.0775031732224 0.188198304369 0.0874224785323
8 14 7 11 10 15 5 0 16 6 3 4 12 9 13 2 1 0.0119678307912 0.534433441921 0.346512555459 0.00258508465036 0.104501087178
8 7 0 2 9 6 5 1 3 4 11 14 15 13 10 12 16 0.160883632614 0.0162497277701 0.197654527209 0.143021637334 0.482190475073
8 6 2 0 5 7 11 14 4 3 9 15 13 10 1 12 16 0.441088614543 0.0122437383308 0.238132480575 0.197523628475 0.111011538077
8 11 14 6 5 0 4 7 15 10 3 2 13 9 12 16 1 0.385702578191 0.217070463991 0.24221057282 0.131215938868 0.0238004461307
14 11 10 15 16 3 4 12 6 0 13 9 5 7 8 1 2 0.0706326380716 0.769787512374 0.0613198975261 0.0425514745639 0.0557084774646
14 11 15 10 8 3 4 6 7 0 16 5 12 13 9 1 2 0.144859000262 0.48164555303 0.178898906783 0.102872397167 0.0917241427582
8 7 0 6 2 5 9 1 11 14 4 3 15 13 10 12 16 0.219706426547 0.0947860911292 0.216867652137 0.159926773073 0.308713057114
11 14 15 10 3 4 6 0 9 16 13 7 12 5 8 1 2 0.130452392171 0.498754444261 0.0221736234322 0.178127913695 0.170491626441
8 6 11 0 14 5 9 7 10 15 4 3 2 1 12 13 16 0.294903706908 0.288783679067 0.115519616525 0.0728393502736 0.227953647227
15 3 4 14 11 10 16 13 7 12 0 9 5 6 8 1 2 0.00237893352106 0.532136932799 0.12959978089 0.314253774388 0.0216305784022
11 6 14 4 8 3 0 15 10 9 5 13 2 12 7 1 16 0.505596918849 0.166760440397 0.000122361474791 0.229727081569 0.0977931977105
8 7 2 5 0 9 6 1 3 4 15 14 13 11 12 10 16 0.070807636426 0.0431358431476 0.431359339688 0.171928851723 0.282768329015
11 14 6 10 8 15 0 4 3 5 12 16 13 9 7 2 1 0.408290765857 0.425204501203 0.0985185668448 0.0441401324655 0.0238460336303
8 7 2 5 0 6 9 1 14 11 4 3 13 15 10 12 16 0.247183186523 0.021773790032 0.332834600418 0.133231955892 0.264976467135
0 6 8 9 7 5 2 1 11 14 3 4 15 10 13 12 16 0.22572658874 0.0851080142227 0.0283196329113 0.119882283193 0.540963480934
4 3 15 13 11 14 9 10 7 2 16 6 12 0 5 1 8 0.16751148669 0.17601625351 0.0176318329532 0.620410998206 0.0184294286414
8 7 2 5 6 0 14 11 4 3 9 15 13 1 10 12 16 0.312432222458 0.0543557195438 0.366321515067 0.164158447032 0.102732095899
8 6 0 9 5 7 2 1 11 14 10 4 3 15 12 13 16 0.344757637153 0.0455169972981 0.0575650780656 0.0185876886927 0.533572598791
14 15 11 10 7 3 8 4 16 5 0 12 13 6 9 1 2 0.0111337589882 0.557346631879 0.282903381767 0.109610994219 0.0390052331467
15 3 4 11 14 10 16 13 12 7 9 0 6 5 8 1 2 0.0326268352668 0.508995360775 0.0602674258492 0.326137546208 0.0719728319014
11 14 8 6 10 0 4 15 3 5 7 13 2 9 12 16 1 0.431686388557 0.247636223157 0.162653599677 0.129659385261 0.0283644033476
8 7 2 5 0 6 14 11 4 13 3 9 10 1 12 15 16 0.295964190885 0.013229886765 0.642113697165 0.0343224111643 0.0143698140203
8 2 6 7 0 5 4 9 3 11 15 14 1 13 10 12 16 0.30797975481 0.0356693055817 0.167029951568 0.283399243348 0.205921744693
4 3 7 8 15 2 9 0 6 5 13 11 1 14 10 12 16 0.19893062638 0.077529244025 0.119757931055 0.404009306601 0.199772891939
7 8 3 4 2 15 5 13 14 0 11 9 6 10 16 12 1 0.0608658042869 0.169953381089 0.401424719887 0.32167220025 0.0460838944878
15 3 14 11 4 7 10 0 9 6 8 16 5 13 12 1 2 0.0599905019331 0.427590743539 0.110476588446 0.224788375504 0.177153790578
8 7 2 0 9 5 6 1 3 4 15 13 14 11 12 10 16 0.0846406523158 0.00167792497956 0.265871873415 0.179074509182 0.468735040107
8 7 2 4 3 5 6 11 15 14 0 13 9 10 12 1 16 0.290532575944 0.0538203345598 0.308564541892 0.304538439514 0.0425441080899
11 4 6 3 14 15 8 13 0 10 2 9 5 12 7 16 1 0.526213075215 0.0946013608899 0.00884960004484 0.346192391784 0.0241435720657
11 14 15 3 4 10 8 13 6 7 0 16 5 12 9 2 1 0.198160693605 0.374502513244 0.166309102719 0.243522808565 0.0175048818674
8 7 14 15 11 3 4 5 0 10 6 13 2 16 9 12 1 0.125414614618 0.317788234801 0.299778686813 0.19205914166 0.0649593221095
15 3 4 11 14 9 10 7 13 0 16 6 5 12 1 8 2 0.0134950899055 0.412392927635 0.0310123290651 0.356239463911 0.186860189484
7 8 4 3 2 15 5 13 14 11 0 6 9 10 16 12 1 0.129613419541 0.0783136064579 0.37663185954 0.406074681534 0.00936643292768
4 3 15 11 13 9 7 14 6 0 2 8 5 10 1 16 12 0.176173303805 0.178198066479 0.0670354768241 0.450407368806 0.128185784085
8 7 0 9 1 6 5 2 3 15 14 4 11 10 12 13 16 0.0268723806711 0.0995747679748 0.1294804096 0.0743069683962 0.669765473358
14 15 11 10 3 4 0 16 7 6 9 8 5 12 13 1 2 0.0480666059932 0.547284599731 0.102008306277 0.141211658094 0.161428829906
7 2 8 3 9 4 0 5 1 15 6 13 11 14 16 12 10 0.0469225461208 0.0441031227739 0.165192391163 0.420068753545 0.323713186397
6 8 0 9 5 7 2 11 14 1 4 3 15 10 13 12 16 0.319502828778 0.139531710984 0.0530087336215 0.107009795548 0.380946931069
8 14 11 6 5 0 7 2 10 4 15 3 13 12 9 16 1 0.458220319493 0.205069692598 0.294682760932 0.0233359430408 0.0186912839362
11 6 14 0 8 10 15 9 5 4 3 13 12 2 7 16 1 0.481010530797 0.268681979226 0.00301911902797 0.101193277933 0.146095093016
3 4 15 7 8 13 11 2 14 5 0 9 10 16 6 12 1 0.085081227173 0.19795903806 0.255070056138 0.421434194472 0.0404554841558
8 7 2 5 0 6 14 4 3 11 13 9 15 1 10 12 16 0.23426329115 0.0167790669383 0.565280325218 0.133710774896 0.0499665417981
8 14 11 7 15 3 0 4 10 6 5 9 16 13 12 2 1 0.133524922807 0.372743655159 0.213487072868 0.149520175943 0.130724173223
11 14 15 10 4 3 6 13 0 16 12 8 5 9 7 2 1 0.333362020458 0.440511081664 0.0353251279429 0.175638974148 0.0151627957878
8 14 11 6 7 5 0 10 2 15 4 3 12 13 16 9 1 0.355863235187 0.277290203578 0.345511961825 0.018205885908 0.003128713502
8 7 2 4 3 0 5 9 6 15 1 13 11 14 10 12 16 0.159843100645 0.072758821191 0.245691760607 0.313738358021 0.207967959536
4 3 15 13 11 9 7 14 10 2 6 0 16 5 12 1 8 0.147444492401 0.171304820189 0.037471535707 0.577627398299 0.0661517534049
8 7 5 2 6 0 14 11 9 10 4 1 3 15 13 12 16 0.30032070041 0.129990471731 0.405297150914 0.0252166736922 0.139175003253
4 3 7 2 8 15 9 13 5 0 6 11 1 14 10 12 16 0.173197712955 0.0177374537407 0.181533391878 0.479223417185 0.14830802424
8 0 7 6 9 5 2 1 11 14 3 4 10 15 12 13 16 0.209365206987 0.0497107740153 0.143932010457 0.0375814420262 0.559410566514
8 7 2 5 4 3 0 14 15 13 6 1 9 11 12 16 10 0.0790167108626 0.0587005532955 0.614160392034 0.215436412534 0.0326859312734
11 6 14 8 0 4 15 3 10 9 5 13 2 12 7 1 16 0.501049922793 0.188471601419 0.000860532324754 0.178813011672 0.13080493179
0 6 9 8 5 7 1 11 14 2 10 15 3 4 12 16 13 0.184253365942 0.267027988267 0.00302558393072 0.0320511996945 0.513641862165
3 4 15 13 7 2 9 1 11 5 16 0 12 10 6 8 14 0.0406188978466 0.0176652285703 0.074259715367 0.792322171917 0.0751339862992
14 11 10 15 6 0 8 3 4 16 5 9 7 12 13 1 2 0.199507015875 0.516112342784 0.0998227369724 0.0491909202342 0.135366984134
7 8 9 0 2 3 4 6 5 15 1 11 13 14 10 12 16 0.156988748959 0.0837508448267 0.113662348528 0.336703699566 0.30889435812
8 7 0 5 6 2 9 14 1 11 10 15 3 4 12 13 16 0.170010916065 0.161858379236 0.33188777442 0.0156862095849 0.320556720694
8 7 14 5 11 2 4 3 15 0 6 10 13 16 12 9 1 0.160569890552 0.244939881095 0.445885040602 0.140709419444 0.0078957683069
9 0 6 8 7 2 5 3 4 1 15 11 13 14 10 12 16 0.204495412362 0.0708672008338 0.0123567988896 0.315955585551 0.396325002364
14 15 11 10 3 16 4 12 13 7 0 6 5 8 9 1 2 0.00412796752018 0.715806065829 0.133365408296 0.122431235586 0.0242693227687
11 8 14 4 6 3 15 7 10 0 5 13 2 9 12 16 1 0.326116261794 0.24168728096 0.214467330227 0.192158777669 0.0255703493503
4 3 15 9 2 13 7 6 0 11 8 5 1 14 10 12 16 0.232411347694 0.0294460774762 0.036260058348 0.523015091536 0.178867424946
8 7 2 5 6 14 0 11 4 10 13 9 3 12 15 1 16 0.426891365921 0.0155073238691 0.541657071244 0.0139055566217 0.00203868234408
3 4 15 9 7 0 6 13 11 1 5 8 14 2 10 16 12 0.0375196925569 0.249964011904 0.033052631047 0.404255558387 0.275208106105
8 14 7 11 5 0 6 10 15 2 3 4 16 9 12 13 1 0.202875863177 0.344786695467 0.358068675973 0.00204056122418 0.0922282041585
8 7 2 5 0 9 1 6 3 4 14 15 13 12 16 11 10 0.0228526789961 0.0475873650623 0.468266753122 0.138741151924 0.322552050895
4 3 8 15 11 6 7 0 14 9 5 2 13 10 1 12 16 0.241303853966 0.174334395336 0.119244812758 0.313836457576 0.151280480363
8 6 0 9 5 7 2 1 11 14 10 4 3 15 12 13 16 0.323183085088 0.0775797336762 0.0958355676089 0.030563079356 0.472838534271
14 11 10 15 16 3 4 8 0 12 6 7 5 13 9 1 2 0.0647336845762 0.68695799126 0.177404880791 0.0166642558179 0.0542391875541
11 6 14 4 3 15 8 0 13 10 9 5 2 12 7 1 16 0.526385640482 0.11842537635 0.00140588172 0.281044135443 0.0727389660042
8 14 7 11 5 6 15 0 10 3 4 2 16 13 12 9 1 0.194145907438 0.339070890421 0.330610318236 0.0854082816224 0.0507646022832
8 7 2 5 0 6 9 1 14 11 3 4 15 13 10 12 16 0.125324870544 0.0954823887241 0.433943832607 0.065847889188 0.279401018937
14 11 10 0 15 9 6 16 7 8 5 3 4 12 1 13 2 0.00520883685408 0.624174520068 0.0305283017195 0.021818393613 0.318269947746
11 14 6 10 15 0 8 3 4 9 5 16 7 12 13 1 2 0.230058140734 0.467387976302 0.0685518847333 0.0794616956995 0.154540302532
9 3 15 0 4 6 7 11 14 8 5 1 10 13 2 16 12 0.0959483790055 0.294202487754 0.0113240420927 0.287908308645 0.310616782503
8 7 2 5 0 14 6 4 3 11 15 9 13 1 10 12 16 0.133748958976 0.0929194839213 0.579247685171 0.122841138365 0.071242733566
8 6 0 11 9 7 4 14 3 5 15 2 10 13 1 12 16 0.262301253943 0.19198819237 0.0965491130209 0.222271102808 0.226890337858
6 11 8 0 14 9 5 2 4 3 10 15 7 13 1 12 16 0.578747682836 0.0660922268885 0.0042068652697 0.147429503168 0.203523721838
6 8 0 9 11 5 14 7 2 1 10 15 4 3 13 12 16 0.32756113018 0.208631395154 0.0520867577171 0.0700181928549 0.341702524093
3 4 15 13 7 11 2 9 14 16 10 12 5 0 8 1 6 0.0717763144247 0.144810584932 0.116888553438 0.66405960335 0.00246494385589
8 6 0 7 5 9 11 14 2 10 1 15 3 4 12 13 16 0.249559364133 0.249223004348 0.14454999211 0.0519709068238 0.304696732586
11 4 6 8 3 14 15 2 0 13 5 9 10 7 12 1 16 0.47095663521 0.0696553564315 0.11450105539 0.311834884905 0.0330520680638
3 4 15 13 7 9 2 11 14 16 5 0 10 8 1 12 6 0.0269183038671 0.168161613915 0.120791044342 0.593237136757 0.090891901119
8 7 2 5 4 3 0 15 6 14 13 11 9 1 10 12 16 0.167632527879 0.0737858612276 0.432218444151 0.259666139188 0.0666970275548
8 14 11 6 5 7 0 2 10 4 15 3 12 13 9 16 1 0.443403271195 0.185625074534 0.345664046602 0.00504452016764 0.0202630875004
6 11 14 8 0 5 2 10 4 9 13 3 15 12 1 7 16 0.922240339336 0.00103031842626 0.011083147621 0.0575056311538 0.00814056346264
8 7 0 9 2 5 1 6 3 14 4 15 12 13 11 16 10 0.00669179716374 0.0309997485395 0.236847840587 0.0510623609849 0.674398252725
0 7 8 14 11 6 9 15 5 10 3 4 16 1 12 13 2 0.0730236961756 0.411854095722 0.111380271096 0.11821143543 0.285530501576
8 6 0 14 7 11 5 9 2 10 15 4 3 1 12 13 16 0.297527797637 0.238454634986 0.22042771285 0.0412067959106 0.202383058617
7 8 0 5 9 6 2 1 14 15 3 11 10 4 16 12 13 0.00596269946673 0.277705790275 0.253384611932 0.0824616428728 0.380485255453
7 8 2 9 3 0 4 5 1 15 6 13 11 14 16 12 10 0.0194110244078 0.078324340781 0.207140193476 0.36785307807 0.327271363265
8 7 5 14 2 0 11 6 10 15 3 4 16 12 13 9 1 0.11809677682 0.275519160973 0.588561568775 0.00695788424057 0.0108646091919
8 7 0 9 5 6 2 1 3 14 15 11 4 10 13 12 16 0.0629623281051 0.115750402627 0.176057609633 0.0881928190299 0.557036840606
14 11 10 15 6 0 8 16 3 5 9 4 7 12 13 1 2 0.159002861244 0.579503225729 0.0847678575146 0.013561085007 0.163164970506
6 11 8 14 0 5 2 9 10 4 15 13 12 3 7 1 16 0.735456633965 0.0717523943559 0.0117981009317 0.0144932950153 0.166499575732
8 7 2 5 0 6 14 4 3 11 15 9 13 1 10 12 16 0.265355868397 0.0442225571748 0.439071712089 0.181001809278 0.0703480530622
15 11 14 3 0 9 10 4 7 6 16 5 8 1 13 12 2 0.00973880446994 0.481980744387 0.0352636613612 0.187204133606 0.285812656175
8 7 2 5 0 9 1 3 4 6 15 13 14 16 12 11 10 0.018222922697 0.0317812994832 0.53364424539 0.215839352232 0.200512180198
11 6 14 8 4 0 3 2 5 10 15 13 9 12 7 1 16 0.706006030317 0.0455966600293 0.0411447436208 0.201156773411 0.0060957926216
0 9 7 8 6 1 5 2 3 15 11 14 4 10 16 13 12 0.0311046407225 0.177888585424 0.0630760691341 0.102633707896 0.625296996823
8 7 0 2 6 5 9 4 3 1 11 15 14 13 10 12 16 0.20294352778 0.105073199728 0.200741840024 0.222772892483 0.268468539985
3 4 7 9 15 2 1 0 13 5 8 6 11 16 12 10 14 0.00475910122405 0.0295669697097 0.0576436366538 0.587588799498 0.320441492914
8 7 2 0 5 6 9 1 3 4 15 14 11 13 10 12 16 0.14880831553 0.0866461362092 0.278607231515 0.211872612923 0.274065703823
8 7 2 5 0 3 4 9 6 15 1 14 11 13 10 12 16 0.11604524514 0.115580474508 0.284093148507 0.266568073087 0.217713058758
8 0 6 7 5 14 9 11 2 10 1 15 3 4 12 16 13 0.20357362528 0.293288140051 0.172350866481 0.0256720093165 0.305115358872
7 8 0 2 9 5 1 6 3 4 15 13 14 11 16 12 10 0.020519730264 0.075197092073 0.24951377367 0.221753019149 0.433016384843
8 7 2 5 0 1 9 6 3 4 14 13 15 12 16 10 11 0.000110067307049 0.00772979415999 0.6314947055 0.0804329663733 0.28023246666
8 7 2 6 5 0 14 11 9 4 10 3 13 1 15 12 16 0.424399314768 0.0466923196728 0.39835512149 0.0403549212563 0.0901983228122
6 11 8 14 0 5 10 9 2 15 4 3 7 12 13 1 16 0.527794593095 0.212220750569 0.0554663469945 0.0399129781467 0.164605331195
8 7 2 5 0 6 9 1 14 4 11 3 13 15 10 12 16 0.185296887206 0.0177417720729 0.383162754962 0.0978397648165 0.315958820943
8 7 14 5 11 0 15 10 3 2 4 6 16 12 13 9 1 0.0491067743964 0.366036662892 0.436961491825 0.07217651578 0.0757185551064
8 6 0 7 9 2 5 11 1 14 4 3 15 13 10 12 16 0.271417389302 0.090649344881 0.142198159945 0.181687694137 0.314047411734
8 7 14 5 11 0 6 2 10 15 4 3 16 9 12 13 1 0.209138393466 0.282789752184 0.401400955474 0.0433974410185 0.0632734578574
14 8 11 6 10 7 0 5 15 3 4 16 12 13 9 2 1 0.24958521036 0.400980501967 0.280357266176 0.0190463261778 0.0500306953193
7 9 8 2 0 5 1 6 3 4 15 13 11 14 12 10 16 0.0878076796944 0.009647443476 0.125564823357 0.347257448113 0.429722605359
