0 0.000000 0.000000 0.000000 0.000000 1.000000 0.020000 0.140000
1 0.000000 0.000000 1.000000 1.000000 2.000000 0.997500 0.193633
2 2.000000 2.000000 2.000000 2.000000 4.000000 2.215000 0.555675
3 1.000000 1.000000 4.000000 4.000000 4.000000 3.640000 0.745252
4 2.000000 2.000000 3.000000 3.000000 4.000000 3.127500 0.382418
