0 15.000000 40.000000 50.000000 57.000000 59.000000 44.548000 14.478760
1 10.000000 34.000000 46.000000 53.000000 55.000000 40.347200 14.909589
2 7.000000 26.000000 41.000000 48.000000 51.000000 35.251800 14.703652
3 17.000000 43.000000 51.000000 59.000000 59.000000 46.342400 13.972049
4 0.000000 6.000000 26.000000 33.000000 41.000000 21.656000 14.554136
5 12.000000 33.000000 44.000000 51.000000 54.000000 39.000100 13.839375
6 9.000000 26.000000 41.000000 47.000000 51.000000 35.405100 14.153713
7 5.000000 19.000000 37.000000 44.000000 47.000000 31.261500 14.713012
8 15.000000 37.000000 46.000000 52.000000 58.000000 41.181700 13.392277
9 1.000000 10.000000 28.000000 36.000000 42.000000 24.181100 14.579839
10 4.000000 15.000000 33.000000 40.000000 52.000000 28.183700 13.954353
11 3.000000 15.000000 32.000000 39.000000 48.000000 26.886900 14.411693
12 3.000000 17.000000 33.000000 40.000000 46.000000 28.102200 14.940547
13 6.000000 18.000000 35.000000 42.000000 56.000000 31.029200 13.787311
14 0.000000 25.000000 40.000000 48.000000 53.000000 34.431300 16.097288
15 14.000000 38.000000 48.000000 55.000000 56.000000 42.527700 14.364778
16 10.000000 32.000000 44.000000 52.000000 54.000000 38.810700 14.869750
17 6.000000 22.000000 38.000000 46.000000 49.000000 33.315500 14.545947
18 17.000000 41.000000 50.000000 57.000000 59.000000 44.689000 13.739559
19 1.000000 9.000000 27.000000 35.000000 43.000000 23.067400 14.555187
20 12.000000 22.000000 24.000000 36.000000 42.000000 27.453400 8.086744
21 10.000000 20.000000 22.000000 32.000000 41.000000 25.444300 7.961413
22 13.000000 18.000000 18.000000 29.500000 38.000000 22.749400 7.994936
23 19.000000 23.000000 25.000000 38.000000 43.000000 28.737300 8.074769
24 5.000000 6.000000 10.000000 10.000000 27.000000 11.771100 7.022600
25 10.000000 14.000000 14.000000 22.000000 34.000000 18.489200 7.784798
26 5.000000 13.000000 13.000000 21.000000 33.000000 17.070400 7.763198
27 8.000000 12.000000 12.000000 19.000000 32.000000 15.843600 7.681767
28 11.000000 15.000000 15.000000 24.000000 37.000000 19.737300 8.134893
29 1.000000 4.000000 5.000000 8.000000 24.000000 8.490400 7.196479
30 0.000000 0.000000 0.000000 1.000000 27.000000 3.787600 7.493576
31 0.000000 2.000000 2.000000 2.000000 22.000000 4.987500 6.998524
32 1.000000 3.000000 3.000000 3.000000 23.000000 6.474800 7.242083
33 1.000000 1.000000 1.000000 3.000000 36.000000 5.357700 7.982365
34 0.000000 8.000000 11.000000 13.000000 31.000000 13.178400 7.052600
35 15.000000 19.000000 20.000000 31.000000 39.000000 24.286500 8.005787
36 9.000000 17.000000 17.000000 28.000000 37.000000 21.853100 7.943949
37 10.000000 16.000000 16.000000 25.000000 36.000000 20.415300 7.899356
38 17.000000 21.000000 21.000000 33.000000 41.000000 26.056800 8.159018
39 4.000000 5.000000 8.000000 9.000000 25.000000 10.303600 7.060257
40 34.000000 41.000000 55.000000 55.000000 56.000000 48.598300 8.401675
41 30.000000 31.000000 40.000000 51.000000 51.000000 41.437500 9.235144
42 23.000000 27.000000 30.000000 47.000000 47.000000 35.527200 9.142279
43 37.000000 53.000000 59.000000 59.000000 59.000000 54.803600 7.263472
44 7.000000 9.000000 11.000000 23.000000 43.000000 17.118900 11.529899
45 32.000000 34.000000 53.000000 53.000000 53.000000 45.816900 8.809845
46 24.000000 29.000000 36.000000 49.000000 49.000000 38.768500 9.384184
47 15.000000 25.000000 25.000000 45.000000 46.000000 32.372100 9.998392
48 37.000000 45.000000 57.000000 57.000000 58.000000 52.104100 7.741968
49 4.000000 4.000000 7.000000 20.000000 41.000000 13.176200 11.655752
50 30.000000 32.000000 52.000000 52.000000 53.000000 44.250200 9.061258
51 18.000000 28.000000 34.000000 48.000000 48.000000 36.764900 10.048554
52 12.000000 24.000000 24.000000 44.000000 44.000000 30.179200 10.779809
53 34.000000 43.000000 56.000000 56.000000 59.000000 50.452600 8.239560
54 5.000000 6.000000 9.000000 22.000000 42.000000 14.832000 11.949493
55 34.000000 38.000000 54.000000 54.000000 55.000000 47.522300 8.550959
56 30.000000 30.000000 38.000000 50.000000 51.000000 40.238100 9.286798
57 20.000000 26.000000 29.000000 46.000000 47.000000 34.579000 9.416250
58 36.000000 49.000000 58.000000 58.000000 58.000000 53.588800 7.396858
59 6.000000 7.000000 9.000000 21.000000 41.000000 15.163400 11.244363
